IDMEDIDOR;FECHA;MINIMA;MINIMA2;MAXIMA
2058;2017-01-09 00:00:00;15;17,2;26
2058;2017-01-10 00:00:00;6;9,4;30
2058;2017-01-11 00:00:00;8;12,5;32,8
2058;2017-01-12 00:00:00;14,5;17,8;35
2058;2017-01-13 00:00:00;15,5;19,4;31
2058;2017-01-14 00:00:00;9,2;12;32
2058;2017-01-15 00:00:00;15,8;18;32
2058;2017-01-16 00:00:00;9;13;34
2058;2017-01-17 00:00:00;13,5;16,8;33
2058;2017-01-18 00:00:00;9,5;13,5;34
2058;2017-01-19 00:00:00;16;17,8;35
2058;2017-01-20 00:00:00;19;21;37
2058;2017-01-21 00:00:00;20;22;40,5
2058;2017-01-22 00:00:00;20;21;34
2058;2017-01-23 00:00:00;16,5;17;30,4
2058;2017-01-24 00:00:00;17,5;19;29,5
2058;2017-01-25 00:00:00;9,8;11;25,8
2058;2017-01-26 00:00:00;8,2;10,5;27,5
2058;2017-01-27 00:00:00;12,5;15;31
2058;2017-01-28 00:00:00;14;15,2;35
2058;2017-01-29 00:00:00;16;18;34
2058;2017-01-30 00:00:00;16,5;19,2;35,8
2058;2017-01-31 00:00:00;20;19;34
2058;2017-02-01 00:00:00;15;17,5;28,8
2058;2017-02-02 00:00:00;11;13,2;30,5
2058;2017-02-03 00:00:00;16,5;18;31,5
2058;2017-02-04 00:00:00;17;15,8;18
2058;2017-02-05 00:00:00;13;13,4;20
2058;2017-02-06 00:00:00;6;9;25,7
2058;2017-02-07 00:00:00;10,5;12,6;28
2058;2017-02-08 00:00:00;15;16,4;27,8
2058;2017-02-09 00:00:00;15,5;17;28
2058;2017-02-10 00:00:00;14;16;31
2058;2017-02-11 00:00:00;14,5;17;28,6
2058;2017-02-12 00:00:00;14,5;17;30
2058;2017-02-13 00:00:00;17,5;18,5;28,3
2058;2017-02-14 00:00:00;9,5;12;28,8
